rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
06/01/2021,01:12:14.74,107.42,-976.56,252.93,-1.28,-1.46,1.65,-138.00,-71.40,-62.85,32.10,133.96,
06/01/2021,01:12:14.76,109.38,-967.77,235.35,1.40,0.06,1.77,-136.35,-70.50,-62.70,32.29,133.96,
06/01/2021,01:12:14.76,114.75,-975.10,259.77,0.24,-0.18,1.16,-136.35,-70.50,-62.70,32.29,133.96,
06/01/2021,01:12:14.77,108.89,-970.70,261.23,-1.16,0.18,1.52,-136.35,-70.50,-62.70,32.58,133.96,
06/01/2021,01:12:14.77,103.03,-968.26,253.42,-0.73,0.24,-1.65,-136.20,-71.10,-62.85,32.58,133.96,
06/01/2021,01:12:14.78,113.28,-978.03,264.65,-0.24,-3.48,0.67,-136.20,-71.10,-62.85,32.25,133.96,
06/01/2021,01:12:14.79,97.66,-972.17,264.16,-2.44,-0.61,-0.79,-136.95,-70.65,-61.35,32.58,133.96,
06/01/2021,01:12:14.80,112.79,-971.19,252.44,-0.98,-0.24,-3.11,-136.95,-70.65,-61.35,32.44,133.96,
06/01/2021,01:12:14.80,106.45,-975.10,261.72,-0.49,-0.06,-0.18,-136.95,-70.65,-61.35,32.58,133.96,
06/01/2021,01:12:14.80,110.84,-960.45,267.09,0.61,-0.79,-0.12,-137.70,-70.35,-63.15,32.53,133.96,
